NetID,Name,Expected_Graduation,MajorID
spete2,Shaun Peterson,4.5,Finance + Data Science
spete3,Sydney Peterson,2.0,Sustainable Design
speter2,Stephen Peterson,5.0,Computer Science + Advertising
sph2,Sabrina Phillips,4.5,Chemistry
sphilli2,Susan Phillips,2.5,Business + Data Science
spine2,Stephanie Pineda,1.0,Sustainable Design
spo2,Sandra Ponce,5.0,Secondary Education
spoo2,Sharon Poole,1.5,Operations Management
sprocto2,Sonya Proctor,1.0,Geology
squin2,Susan Quinn,1.5,Mechanical Engineering
squinn2,Stacy Quinn,2.0,Mechanical Engineering
sramos2,Stephanie Ramos,1.5,Nutrition and Health
sran2,Shannon Randall,3.5,Journalism
sre2,Stephen Reeves,2.5,Engineering Technology & Management for Agricultural Systems
sre3,Stephanie Reyes,1.5,Architectural Studies
sreeves2,Sara Reeves,4.5,Learning & Education Studies
sreye2,Steven Reyes,3.5,Engineering Technology & Management for Agricultural Systems
sriley2,Sandra Riley,1.5,Computer Science + Bioengineering
srive2,Sandra Rivera,2.5,Dietetics and Nutrition
srive3,Sean Rivera,3.0,Architectural Studies
sro2,Sharon Rodriguez,1.5,Engineering Mechanics
sro3,Steve Rojas,1.0,Early Childhood Education
srob2,Susan Robles,3.5,Dance
srob3,Susan Robbins,3.0,Environmental Engineering
srob4,Steven Robinson,5.0,Media & Cinema Studies
srob5,Shelby Robinson,2.0,Industrial Engineering
srobe2,Samantha Roberts,3.5,Physics
srodge2,Samuel Rodgers,3.5,Biochemistry
srodrig2,Sharon Rodriguez,4.0,Early Childhood Education
sromero2,Stephanie Romero,5.0,Agronomy
sros2,Sydney Rose,1.0,Kinesiology
sros3,Susan Ross,1.5,Learning & Education Studies
sros4,Stephanie Rose,4.0,Secondary Education
srowe2,Stephanie Rowe,2.5,Food Science
sryan2,Samantha Ryan,1.0,Computer Science + Physics
ssa2,Sean Salinas,3.5,Geology
ssa3,Shawn Sanchez,3.5,Aerospace Engineering
ssan2,Scott Sanders,5.0,Supply Chain Management
ssand2,Susan Sandoval,1.5,Computer Science + Animal Sciences
ssantan2,Shelly Santana,1.0,Computer Science + Bioengineering
ssaund2,Sabrina Saunders,5.0,Computer Science + Animal Sciences
ssava2,Sophia Savage,2.0,Athletic Training
ssc2,Sandra Schmitt,2.5,Finance + Data Science
sschmi2,Sara Schmidt,4.0,Finance + Data Science
sschul2,Sheila Schultz,4.5,Journalism
sscot2,Sarah Scott,2.5,Computer Science
sscott2,Sara Scott,2.5,Physics
sscott3,Shannon Scott,3.0,Computer Science
ssh2,Stephen Sharp,3.5,Computer Science + Advertising
sshe2,Stacey Sherman,4.0,Nutrition and Health
sshea2,Sheryl Shea,3.0,Sustainable Design
sshel2,Steven Shelton,2.0,Computer Science
ssilva2,Sue Silva,3.5,Finance + Data Science
ssim2,Shannon Simpson,1.0,Sustainability in Food & Environmental Systems
ssimps2,Samuel Simpson,3.0,Bioengineering
ssm2,Sean Smith,5.0,Dance
ssm3,Sally Smith,4.0,Special Education
ssm4,Samuel Smith,1.5,Engineering Technology & Management for Agricultural Systems
ssmi2,Sarah Smith,2.5,Computer Science
ssmit2,Scott Smith,2.5,Computer Science + Astronomy
ssmit3,Steven Smith,1.0,Sustainable Design
ssmit4,Stephanie Smith,1.0,Special Education
ssmith2,Samantha Smith,2.5,Materials Science & Engineering
ssmith3,Sarah Smith,4.0,Materials Science & Engineering
ssmith4,Sarah Smith,1.0,Marketing
ssn2,Samuel Snyder,2.5,Biochemistry
ssol2,Sean Solis,2.0,Secondary Education
ssosa2,Stacey Sosa,4.5,Environmental Engineering
sst2,Shelly Stephenson,1.5,Middle Grades Education
sste2,Scott Stephens,1.0,Computer Engineering
ssteve2,Susan Stevenson,2.5,Business + Data Science
sstew2,Steven Stewart,1.5,Architectural Studies
sstewar2,Sara Stewart,2.5,Operations Management
sstewar3,Sherry Stewart,4.5,Aerospace Engineering
ssto2,Sandra Stout,1.5,Chemical Engineering
sstout2,Samantha Stout,2.0,Finance
ssu2,Stephen Sullivan,5.0,Materials Science & Engineering
ssul2,Shane Sullivan,5.0,Computer Science + Music
stan2,Shannon Tanner,1.0,Operations Management
staylo2,Stanley Taylor,3.5,Plant Biotechnology
staylor2,Sonya Taylor,2.0,Architectural Studies
sterre2,Scott Terrell,2.0,Agronomy
sth2,Steven Thomas,2.0,Agricultural & Consumer Economics
sth3,Stephanie Thompson,1.0,Business + Data Science
stho2,Stephanie Thompson,3.5,Agricultural & Consumer Economics
sthom2,Stephen Thomas,3.0,Special Education
sthomas2,Sonia Thomas,5.0,Athletic Training
sthomp2,Samantha Thompson,2.5,Computer Science + Music
sto2,Shelby Torres,2.0,Neural Engineering
storre2,Sherry Torres,3.5,Neural Engineering
storres2,Sarah Torres,5.0,Computer Science + Music
stucke2,Samantha Tucker,2.5,Computer Engineering
sturne2,Suzanne Turner,2.0,Dietetics and Nutrition
sturne3,Seth Turner,1.5,Dietetics and Nutrition
svanc2,Sierra Vance,5.0,Computer Science + Music
svar2,Stephanie Vargas,4.0,Sustainability in Food & Environmental Systems
svaugh2,Scott Vaughan,2.5,Strategy
sveg2,Shawn Vega,1.5,Secondary Education
svi2,Stephen Vincent,1.5,Engineering Technology & Management for Agricultural Systems
swad2,Samuel Wade,3.5,Bioengineering
swad3,Sarah Wade,1.5,Agricultural & Consumer Economics
swagner2,Samantha Wagner,4.0,Special Education
swalk2,Sherri Walker,1.0,Computer Science + Music
swalker2,Shelly Walker,3.0,Industrial Engineering
swalker4,Samuel Walker,2.5,Athletic Training
swall2,Sarah Wallace,3.5,Journalism
swalls2,Samantha Walls,1.0,Early Childhood Education
swarre2,Samantha Warren,3.0,Secondary Education
swat2,Shane Watson,4.0,Nuclear
swe2,Sandra Weaver,4.0,Biochemistry
swi2,Susan Williams,4.0,Operations Management
swi3,Steven Wilson,2.5,Food Science
swillia2,Sydney Williams,1.5,Physics
swillia3,Susan Williams,5.0,Computer Science + Physics
swilso2,Seth Wilson,5.0,Bioengineering
swo2,Sierra Wong,4.5,Geology
swoo2,Stephen Woods,5.0,Business + Data Science
swr2,Sherry Wright,2.0,Dietetics and Nutrition
swr3,Sean Wright,1.5,Computer Science + Animal Sciences
syoung2,Susan Young,4.5,Computer Science + Bioengineering
syoung3,Sandra Young,3.0,Management
syu2,Steven Yu,1.0,Food Science
szi2,Shelby Zimmerman,4.0,Computer Science + Astronomy
tada2,Tonya Adams,1.0,Teaching - Middle Grades Education
tagu2,Theresa Aguilar,5.0,Computer Science + Crop Sciences
talvar2,Thomas Alvarado,4.5,Mechanical Engineering
tand2,Travis Anderson,1.0,Computer Science + Physics
tand3,Tracey Anderson,4.0,Systems Engineering & Design
tanders2,Tammy Anderson,2.0,Systems Engineering & Design
tarias2,Timothy Arias,4.0,Aerospace Engineering
tarms2,Thomas Armstrong,3.0,Agronomy
taustin2,Thomas Austin,3.5,Plant Biotechnology
tbake2,Timothy Baker,3.5,Operations Management
tban2,Tracy Banks,5.0,Business + Data Science
tbar2,Thomas Barber,1.0,Dance
tbarr2,Theresa Barr,5.0,Elementary Education
tbass2,Tiffany Bass,2.0,Computer Science + Bioengineering
tbauer2,Timothy Bauer,4.5,Bioengineering
tbax2,Taylor Baxter,2.5,Food Science
tbe2,Timothy Beck,4.5,Engineering Technology & Management for Agricultural Systems
tbel2,Tyler Beltran,1.5,Elementary Education
tbl2,Tanya Blackwell,3.5,Civil Engineering
tbla2,Tony Blair,5.0,Management
tbo2,Tara Boyle,1.5,Strategy
tbr2,Tammy Brown,2.5,Dance
tbre2,Tamara Brewer,4.5,Biochemistry
tbro2,Thomas Brooks,3.5,Systems Engineering & Design
tbrow2,Theresa Browning,1.0,Computer Science + Bioengineering
tbrown2,Taylor Brown,2.5,Neural Engineering
tbrown3,Todd Brown,1.5,Biochemistry
tbuc2,Tara Buck,3.0,Materials Science & Engineering
tbul2,Travis Bullock,5.0,Marketing
tbus2,Timothy Bush,3.0,Aerospace Engineering
tbutl2,Todd Butler,4.5,Food Science
tbyrd2,Taylor Byrd,2.0,Finance + Data Science
tca2,Tracy Cannon,2.0,Agronomy
tcar2,Timothy Carter,4.5,Middle Grades Education
tcart2,Tami Carter,5.0,Bioengineering
tcastro2,Trevor Castro,4.0,Athletic Training
tch2,Tammy Chapman,3.5,Nutrition and Health
tchav2,Theresa Chavez,1.0,Agricultural & Consumer Economics
tcla2,Timothy Clark,5.0,Kinesiology
tcob2,Theodore Cobb,3.5,Agronomy
tcol2,Tracy Cole,3.0,Media & Cinema Studies
tcoop2,Tyler Cooper,3.5,Finance + Data Science
tcop2,Tanya Copeland,3.0,Civil Engineering
tcr2,Timothy Cruz,1.0,Business + Data Science
tcross2,Thomas Cross,1.0,Elementary Education
tcru2,Tracy Cruz,1.0,Engineering Technology & Management for Agricultural Systems
tcruz2,Thomas Cruz,1.5,Aerospace Engineering
tcunni2,Timothy Cunningham,4.5,Systems Engineering & Design
tdav2,Thomas Davis,5.0,Dance
tdavid2,Tammy David,3.0,Computer Science + Bioengineering
tdiaz2,Toni Diaz,1.5,Environmental Engineering
tdill2,Timothy Dillon,1.0,Management
tdixon2,Thomas Dixon,2.0,Elementary Education
tdou2,Tiffany Dougherty,5.0,Materials Science & Engineering
tdoug2,Travis Dougherty,1.5,Management
tdunn2,Timothy Dunn,4.0,Bioengineering
tdye2,Tammy Dyer,1.5,Systems Engineering & Design
tedwa2,Taylor Edwards,1.5,Marketing
tel2,Tyler Ellis,5.0,Engineering Mechanics
tevan2,Thomas Evans,3.0,Information Sciences
tfar2,Tina Farley,3.0,Aerospace Engineering
tfer2,Tracy Fernandez,3.5,Engineering Technology & Management for Agricultural Systems
tfish2,Tara Fisher,4.0,Computer Science
tfitzg2,Todd Fitzgerald,1.5,Accountancy + Data Science
tfitzg3,Tyler Fitzgerald,3.0,Bioengineering
tfowler2,Thomas Fowler,2.0,Chemical Engineering
tfrenc2,Tiffany French,3.0,Kinesiology
tga2,Tabitha Gardner,2.5,Engineering Technology & Management for Agricultural Systems
tgarn2,Thomas Garner,4.5,Agricultural & Biological Engineering
tgeo2,Tony George,2.0,Physics
tgeorge2,Terry George,2.0,Athletic Training
tgib2,Timothy Gibbs,3.5,Information Systems
tgil2,Travis Gilmore,4.5,Nutrition and Health
tgl2,Taylor Glover,1.0,Accountancy + Data Science
tglass2,Timothy Glass,3.0,Accountancy + Data Science
tgonza2,Tiffany Gonzalez,2.5,Information Sciences
tgoodwi2,Tammy Goodwin,4.5,Special Education
tgran2,Troy Grant,2.5,Operations Management
tgray2,Taylor Gray,1.0,Environmental Engineering
tgray3,Timothy Gray,1.0,Computer Science + Bioengineering
tgriffi2,Taylor Griffin,2.5,Neural Engineering
tgut2,Teresa Gutierrez,3.5,Chemistry
tgut3,Terrence Gutierrez,4.0,Industrial Engineering
tha2,Theresa Hamilton,4.5,Dance
thar2,Teresa Harvey,5.0,Electrical Engineering
tharris2,Timothy Harris,2.0,Chemistry
thern2,Tammy Hernandez,4.5,Information Sciences + Data Science
therri2,Travis Herring,4.0,Industrial Engineering
thodge2,Tracy Hodge,4.0,Civil Engineering
thol2,Timothy Holmes,3.0,Business + Data Science
thold2,Tina Holder,1.5,Supply Chain Management
thowar2,Tammy Howard,2.0,Computer Science + Astronomy
thughe2,Todd Hughes,5.0,Dance
thunt2,Traci Hunt,2.5,Middle Grades Education
thunt3,Thomas Hunt,3.0,Computer Science + Advertising
tjac2,Tommy Jacobs,1.0,Electrical Engineering
tjacks2,Tiffany Jackson,3.5,Early Childhood Education
tjenkin2,Tonya Jenkins,4.0,Early Childhood Education
tjime2,Thomas Jimenez,5.0,Plant Biotechnology
tjohns2,Thomas Johnson,4.0,Management
tjohnso2,Tammy Johnson,5.0,Industrial Engineering
tjones2,Thomas Jones,4.5,Middle Grades Education
tjoyce2,Todd Joyce,1.5,Neural Engineering
tke2,Tonya Kelly,2.5,Computer Science + Advertising
tkell2,Thomas Kelly,3.0,Mechanical Engineering
tkenne2,Todd Kennedy,2.5,Geology
tkin2,Tracey King,1.0,Strategy
tkir2,Timothy Kirby,4.5,Athletic Training
tkrame2,Tiffany Kramer,3.0,Computer Engineering
tla2,Tammy Lawrence,3.0,Agronomy
tlan2,Terry Landry,3.0,Agricultural & Biological Engineering
tlane2,Tara Lane,2.5,Chemical Engineering
tle2,Travis Lee,4.0,Systems Engineering & Design
tle3,Tyler Lee,1.5,Computer Science + Crop Sciences
tlee2,Tim Lee,3.5,Middle Grades Education
tlee3,Tammy Lee,3.5,Sustainable Design
tlee4,Theresa Lee,3.0,Advertising
tlee5,Travis Lee,2.0,Agricultural & Biological Engineering
tlewis2,Thomas Lewis,5.0,Food Science
tli2,Taylor Liu,2.5,Journalism
tli3,Tyler Lin,4.5,Learning & Education Studies
tlin2,Timothy Lin,2.0,Teaching - Middle Grades Education
tlinds2,Tabitha Lindsey,2.0,Sustainability in Food & Environmental Systems
tma2,Timothy Mathews,4.5,Agricultural & Consumer Economics
tma3,Tracey May,3.0,Human Development & Family Studies
tma5,Tina Marshall,2.5,Nuclear
tmal2,Tim Malone,5.0,Finance + Data Science
tmald2,Teresa Maldonado,1.0,Sustainability in Food & Environmental Systems
tmarti2,Tabitha Martin,4.0,Aerospace Engineering
tmartin2,Tyrone Martin,1.5,Computer Science + Physics
tmassey2,Thomas Massey,3.5,Computer Engineering
tmat2,Tristan Mathis,1.5,Learning & Education Studies
tmc2,Tim Mccarthy,1.5,Management
tme2,Tracy Medina,3.0,Nuclear
tmendoz2,Troy Mendoza,1.0,Architectural Studies
tmer2,Tony Merritt,4.5,Kinesiology
tmicha2,Tonya Michael,4.5,Management
tmidd2,Thomas Middleton,1.5,Information Systems
tmil2,Tim Miles,2.5,Special Education
tmo2,Taylor Morgan,4.5,Chemistry
tmo3,Tracey Morales,3.5,Physics
tmo4,Thomas Moore,4.5,Geology
tmo5,Tyler Morgan,4.5,Sustainable Design
tmo6,Timothy Moss,1.5,Management
tmoon2,Tracie Moon,5.0,Accountancy
tmoor2,Tammy Moore,2.5,Information Systems
tmorga2,Tonya Morgan,3.0,Engineering Mechanics
tmorr2,Tonya Morris,1.5,Supply Chain Management
tmulle2,Tyler Mullen,2.0,Computer Engineering
tmurphy2,Troy Murphy,2.0,Dietetics and Nutrition
tmurra2,Tammy Murray,4.0,Innovation
tmy2,Tina Myers,3.0,Agronomy
tngu2,Tracy Nguyen,3.0,Business + Data Science
tnguye2,Terry Nguyen,1.5,Computer Science + Music
tpa2,Tasha Pacheco,5.0,Computer Science + Animal Sciences
tpa3,Tyler Patel,4.5,Agronomy
tpace2,Thomas Pace,3.5,Early Childhood Education
tpachec2,Tyler Pacheco,4.0,Sustainability in Food & Environmental Systems
tpag2,Tiffany Page,2.0,Accountancy
tparke2,Travis Parker,1.0,Computer Science + Animal Sciences
tpe2,Theresa Perez,4.0,Elementary Education
tpe3,Timothy Pearson,4.5,Computer Science + Bioengineering
tper2,Tyler Perkins,1.0,Hospitality Management
tperez2,Tina Perez,1.0,Agricultural & Biological Engineering
tperez3,Teresa Perez,4.0,Learning & Education Studies
tperry2,Travis Perry,2.0,Hospitality Management
tph2,Timothy Phillips,1.0,Environmental Engineering
tpi2,Tanya Pittman,1.5,Marketing
tpit2,Tamara Pitts,1.0,Engineering Technology & Management for Agricultural Systems
tpitt2,Tonya Pitts,2.5,Management
tpo2,Thomas Pope,3.0,Mechanical Engineering
tpo3,Thomas Ponce,5.0,Computer Science + Physics
tpope2,Tracy Pope,3.5,Industrial Engineering
tpor2,Tammy Porter,3.5,Dance
tporte2,Tyler Porter,3.0,Marketing
trami2,Theresa Ramirez,4.5,Business + Data Science
trami3,Tamara Ramirez,3.0,Information Sciences
tramo2,Terri Ramos,3.0,Agricultural & Consumer Economics
treed2,Tracie Reed,2.0,Materials Science & Engineering
trey2,Travis Reyes,2.0,Computer Science + Astronomy
trhodes2,Timothy Rhodes,3.5,Finance
trivas2,Trevor Rivas,2.5,Middle Grades Education
tro2,Taylor Ross,2.5,Dietetics and Nutrition
tro3,Teresa Roberts,4.0,Innovation
tro4,Thomas Roberts,2.5,Elementary Education
trob2,Tammy Roberts,4.0,Systems Engineering & Design
trob3,Timothy Roberts,3.0,Chemistry
trod2,Teresa Rodriguez,4.5,Athletic Training
trodri2,Tony Rodriguez,2.5,Computer Science + Physics
trodrig2,Tina Rodriguez,2.5,Secondary Education
trosal2,Tricia Rosales,4.5,Early Childhood Education
try2,Tammy Ryan,5.0,Nuclear
tsa2,Timothy Saunders,2.0,Agronomy
tsanch2,Tracy Sanchez,4.0,Engineering Mechanics
tsanche2,Trevor Sanchez,5.0,Finance + Data Science
tschnei2,Troy Schneider,1.5,Operations Management
tschult2,Tiffany Schultz,2.5,Computer Engineering
tscot2,Timothy Scott,3.0,Computer Science + Bioengineering
tscott2,Tyler Scott,2.0,Computer Science
tserran2,Taylor Serrano,3.5,Dance
tshaw2,Trevor Shaw,3.5,Chemistry
tshea2,Todd Shea,1.5,Human Development & Family Studies
tshep2,Terri Sheppard,4.5,Chemistry
tski2,Theodore Skinner,4.5,Information Systems
tskinn2,Tonya Skinner,3.5,Electrical Engineering
tsm3,Troy Smith,2.5,Teaching - Middle Grades Education
tsm4,Todd Smith,2.0,Computer Science + Advertising
tsmi2,Terri Smith,3.0,Computer Science + Physics
tsmit2,Tiffany Smith,1.5,Secondary Education
tsnyde2,Tiffany Snyder,1.0,Computer Engineering
tsteph2,Tara Stephens,3.0,Human Development & Family Studies
tstephe2,Theresa Stephens,3.5,Information Sciences
tstu2,Tina Stuart,3.0,Hospitality Management
ttayl2,Tristan Taylor,5.0,Agricultural & Biological Engineering
ttaylo2,Tammy Taylor,3.0,Accountancy
tth2,Taylor Thompson,3.5,Supply Chain Management
tthom2,Travis Thompson,2.0,Computer Science + Crop Sciences
tto2,Terri Torres,1.5,Engineering Mechanics
ttucke2,Timothy Tucker,3.0,Business + Data Science
ttyler2,Taylor Tyler,3.5,Computer Science + Physics
ttyler3,Theresa Tyler,1.0,Sustainability in Food & Environmental Systems
tvan2,Thomas Vance,4.5,Supply Chain Management
tvang2,Tyler Vang,2.0,Dietetics and Nutrition
tvasq2,Tiffany Vasquez,2.0,Plant Biotechnology
twal2,Tyler Walters,4.0,Computer Science + Animal Sciences
twalker2,Travis Walker,4.5,Sustainable Design
twang2,Troy Wang,1.0,Computer Science + Crop Sciences
tward2,Timothy Ward,4.5,Finance + Data Science
tware2,Tyler Ware,4.5,Computer Science
twashin2,Tina Washington,3.0,Special Education
twea2,Thomas Weaver,1.0,Marketing
tweiss2,Tina Weiss,4.5,Accountancy + Data Science
twell2,Tamara Wells,1.0,Physics
twest2,Toni West,2.0,Civil Engineering
twhi2,Timothy White,4.5,Electrical Engineering
twhit2,Tony White,3.5,Computer Science + Physics
twhit3,Timothy White,2.0,Agricultural & Consumer Economics
twhit4,Tyrone White,1.5,Computer Science
twhit5,Thomas White,4.5,Human Development & Family Studies
twi2,Tracy Williams,2.0,Finance
twi3,Tyler Williams,2.0,Operations Management
twil2,Thomas Williams,5.0,Information Sciences + Data Science
twil3,Tiffany Williams,5.0,Dance
twil4,Tony Williams,2.5,Business + Data Science
twilcox2,Travis Wilcox,4.0,Accountancy + Data Science
twill2,Tina Williams,4.5,Agricultural & Consumer Economics
twilli2,Thomas Williams,3.5,Kinesiology
twillis2,Tamara Willis,4.5,Chemical Engineering
twils3,Thomas Wilson,4.5,Information Systems
twilson2,Traci Wilson,2.5,Aerospace Engineering
two2,Tanya Wolfe,5.0,Secondary Education
twood2,Timothy Wood,1.0,Athletic Training
twy2,Tony Wyatt,1.5,Media & Cinema Studies
tyoun2,Tiffany Young,2.5,Nutrition and Health
tyoung2,Tina Young,3.5,Food Science
vagui2,Victor Aguilar,4.0,Early Childhood Education
vbar2,Virginia Barry,4.5,Engineering Mechanics
vbe2,Valerie Beard,4.5,Learning & Education Studies
vbecker2,Victor Becker,5.0,Athletic Training
vbr2,Vincent Brown,4.0,Chemical Engineering
vbrown2,Victoria Brown,4.0,Management
vbutler2,Valerie Butler,2.5,Physics
vca2,Victor Castro,4.0,Neural Engineering
vcam2,Virginia Campbell,1.0,Engineering Technology & Management for Agricultural Systems
vcarp2,Veronica Carpenter,5.0,Computer Science + Physics
vcha2,Victoria Charles,3.0,Bioengineering
vcha3,Victoria Chandler,4.0,Early Childhood Education
vcla2,Victoria Clark,2.5,Business + Data Science
vco2,Victor Combs,5.0,Accountancy + Data Science
vcox2,Victoria Cox,4.0,Food Science
vcox3,Vincent Cox,2.0,Kinesiology
vcummi2,Vanessa Cummings,4.0,Human Development & Family Studies
vday2,Vincent Day,3.5,Computer Science + Music
vday3,Victoria Day,2.5,Teaching - Middle Grades Education
vedwa2,Vanessa Edwards,1.5,Kinesiology
vga2,Vincent Garcia,4.0,Media & Cinema Studies
vgarcia2,Vincent Garcia,5.0,Sustainability in Food & Environmental Systems
vgarr2,Vincent Garrett,5.0,Secondary Education
vgreen2,Vanessa Green,2.5,Agronomy
vha2,Veronica Hall,1.0,Agricultural & Biological Engineering
vhayd2,Vanessa Hayden,2.0,Information Sciences + Data Science
vhend2,Vanessa Hendrix,3.0,Learning & Education Studies
vhic2,Victoria Hicks,3.0,Nuclear
vhoffma2,Vanessa Hoffman,5.0,Accountancy
vhowe2,Vanessa Howe,2.0,Industrial Engineering
vkenned2,Vanessa Kennedy,4.0,Middle Grades Education
vlo2,Vanessa Lopez,2.5,Accountancy
vmarti2,Vicki Martin,3.0,Computer Engineering
vmcfarl2,Veronica Mcfarland,3.5,Middle Grades Education
vmelto2,Victoria Melton,3.5,Nuclear
vmoo2,Virginia Moore,4.5,Aerospace Engineering
vmor2,Vincent Morris,2.0,Innovation
vmorris2,Victor Morris,4.5,Environmental Engineering
vmyer2,Vanessa Myers,5.0,Neural Engineering
vnelso2,Valerie Nelson,2.5,Business + Data Science
vnelson2,Valerie Nelson,1.5,Journalism
vnelson3,Vanessa Nelson,1.5,Architectural Studies
vnorm2,Veronica Norman,2.0,Computer Science + Physics
vpearso2,Veronica Pearson,4.5,Learning & Education Studies
vpec2,Valerie Peck,4.0,Bioengineering
vphill2,Valerie Phillips,1.0,Computer Science + Advertising
vpier2,Vanessa Pierce,1.0,Architectural Studies
vrey2,Virginia Reyes,4.5,Early Childhood Education
